qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen	staxids	ssciname	stitle
ASV_1417	gi|1023747292|gb|KX023522.1|	100.000	252	0	0	1	252	527	778	2.07e-127	466	252	1837615	N/A	Paenibacillus sp. E2R5_pA 16S ribosomal RNA gene, partial sequence
ASV_1417	gi|1023747282|gb|KX023512.1|	100.000	252	0	0	1	252	527	778	2.07e-127	466	252	1837604	N/A	Paenibacillus sp. C2BS13_907R 16S ribosomal RNA gene, partial sequence
ASV_1417	gi|1514709642|gb|MK168038.1|	100.000	252	0	0	1	252	337	588	2.07e-127	466	252	58172	N/A	Paenibacillus sp. strain 130A-13 16S ribosomal RNA gene, partial sequence
ASV_1417	gi|1511239781|gb|MK143250.1|	100.000	252	0	0	1	252	394	645	2.07e-127	466	252	58172	N/A	Paenibacillus sp. strain 129A-49 16S ribosomal RNA gene, partial sequence
ASV_1417	gi|1388111233|gb|MH319966.1|	100.000	252	0	0	1	252	419	670	2.07e-127	466	252	58172	N/A	Paenibacillus sp. strain UFLA04-584 16S ribosomal RNA gene, partial sequence
ASV_1417	gi|1402131462|gb|MH479094.1|	100.000	252	0	0	1	252	450	701	2.07e-127	466	252	512399	N/A	Paenibacillus pectinilyticus strain M64F 16S ribosomal RNA gene, partial sequence
ASV_1417	gi|1402131458|gb|MH479090.1|	100.000	252	0	0	1	252	447	698	2.07e-127	466	252	512399	N/A	Paenibacillus pectinilyticus strain M44F 16S ribosomal RNA gene, partial sequence
ASV_1417	gi|2700707217|gb|PP504450.1|	100.000	252	0	0	1	252	445	696	2.07e-127	466	252	1837343	N/A	Paenibacillus qinlingensis strain SP25 16S ribosomal RNA gene, partial sequence
ASV_1417	gi|2623980677|gb|OR855863.1|	100.000	252	0	0	1	252	431	682	2.07e-127	466	252	1837343	N/A	Paenibacillus qinlingensis strain T1P1F1 16S ribosomal RNA gene, partial sequence
ASV_1417	gi|2619204252|gb|OR787591.1|	100.000	252	0	0	1	252	511	762	2.07e-127	466	252	58172	N/A	Paenibacillus sp. strain MMS23-KR7 16S ribosomal RNA gene, partial sequence
ASV_1417	gi|1024639464|gb|KU341401.1|	100.000	252	0	0	1	252	506	757	2.07e-127	466	252	512399	N/A	Paenibacillus pectinilyticus strain SS2-25 16S ribosomal RNA gene, partial sequence
ASV_1417	gi|2553413508|gb|OR352526.1|	100.000	252	0	0	1	252	511	762	2.07e-127	466	252	512399	N/A	Paenibacillus pectinilyticus strain PAMC 29634 16S ribosomal RNA gene, partial sequence
ASV_1417	gi|984880158|emb|LN876288.1|	100.000	252	0	0	1	252	480	731	2.07e-127	466	252	1380372	N/A	Paenibacillus sp. URHA0014 partial 16S rRNA gene, strain URHA0014
ASV_1417	gi|1476740329|gb|MH918323.1|	100.000	252	0	0	1	252	509	760	2.07e-127	466	252	58172	N/A	Paenibacillus sp. strain T0T2_10 16S ribosomal RNA gene, partial sequence
ASV_1417	gi|1476740257|gb|MH918251.1|	100.000	252	0	0	1	252	490	741	2.07e-127	466	252	58172	N/A	Paenibacillus sp. strain T1T2_6 16S ribosomal RNA gene, partial sequence
ASV_1417	gi|2231800367|gb|ON366415.1|	100.000	252	0	0	1	252	502	753	2.07e-127	466	252	512399	N/A	Paenibacillus pectinilyticus strain NAT2 16S ribosomal RNA gene, partial sequence
ASV_1417	gi|382947787|gb|JN819605.1|	100.000	252	0	0	1	252	482	733	2.07e-127	466	252	1167409	N/A	Paenibacillus sp. DA30 16S ribosomal RNA gene, partial sequence
ASV_1417	gi|371907815|emb|FN646631.1|	100.000	252	0	0	1	252	489	740	2.07e-127	466	252	705315	N/A	Paenibacillus sp. DLS-09 partial 16S rRNA gene, strain DLS-09
ASV_1421	gi|2946244314|gb|PV399724.1|	100.000	251	0	0	1	251	177	427	7.49e-127	464	253	1869227	N/A	Bacterium strain ASV_947_(0.1295%) 16S ribosomal RNA gene, partial sequence
ASV_1437	gi|304561158|gb|HM163249.1|	100.000	253	0	0	1	253	458	710	5.79e-128	468	253	878577	N/A	Alpha proteobacterium OR-205 16S ribosomal RNA gene, partial sequence
ASV_1437	gi|984880308|emb|LN876436.1|	99.605	253	1	0	1	253	420	672	7.49e-127	464	253	1703172	N/A	Alpha proteobacterium. URHD0017 partial 16S rRNA gene, strain URHD0017
ASV_1437	gi|1782942627|dbj|AB835963.1|	99.209	253	2	0	1	253	120	372	1.25e-124	457	253	1360399	N/A	Alpha proteobacterium So2Ps_808 gene for 16S rRNA, partial sequence
ASV_1437	gi|1782941728|dbj|AB835066.1|	99.209	253	2	0	1	253	126	378	1.25e-124	457	253	1360370	N/A	Alpha proteobacterium Se3Ps_2567 gene for 16S rRNA, partial sequence
ASV_1437	gi|1973624444|gb|MW569116.1|	99.209	253	2	0	1	253	403	655	1.25e-124	457	253	1929291	N/A	Reyranella sp. strain EST1720 16S ribosomal RNA gene, partial sequence
ASV_1437	gi|1973624206|gb|MW568878.1|	99.209	253	2	0	1	253	396	648	1.25e-124	457	253	1929291	N/A	Reyranella sp. strain AC1033_JC1432 16S ribosomal RNA gene, partial sequence
ASV_1437	gi|566085594|ref|NR_109674.1|	99.209	253	2	0	1	253	457	709	1.25e-124	457	253	1230389	N/A	Reyranella soli strain KIS14-15 16S ribosomal RNA, partial sequence
ASV_1437	gi|224027584|emb|AM989075.1|	99.209	253	2	0	1	253	455	707	1.25e-124	457	253	522240	N/A	alpha proteobacterium AKB-2008-TA3A partial 16S rRNA gene, strain AKB-2008-TA3A
ASV_1443	gi|532761233|gb|KC921177.1|	99.209	253	2	0	1	253	474	726	1.25e-124	457	253	1391519	N/A	Acidobacteria bacterium WY67 16S ribosomal RNA gene, partial sequence
ASV_1450	gi|1743553035|gb|MH158518.2|	99.605	253	1	0	1	253	467	719	2.69e-126	462	253	2487129	N/A	Frigidibacter oleivorans strain XJ4 16S ribosomal RNA gene, partial sequence
ASV_1450	gi|2574145265|gb|OR520603.1|	99.605	253	1	0	1	253	480	732	2.69e-126	462	253	3073604	N/A	Ruixingdingia sedimenti 16S ribosomal RNA gene, partial sequence
ASV_1450	gi|2363083583|ref|NR_180039.1|	99.605	253	1	0	1	253	467	719	2.69e-126	462	253	2487129	N/A	Frigidibacter oleivorans strain XJ4 16S ribosomal RNA, partial sequence
ASV_1450	gi|223959278|gb|FJ161259.1|	99.605	253	1	0	1	253	435	687	2.69e-126	462	253	603284	N/A	Rhodovulum sp. D4028 16S ribosomal RNA gene, partial sequence
ASV_1450	gi|2957405788|gb|PV524602.1|	99.209	253	2	0	1	253	461	713	1.25e-124	457	253	453584	N/A	Rhodovulum kholense strain X21 16S ribosomal RNA gene, partial sequence
ASV_1450	gi|1679357779|gb|MN043735.1|	99.209	253	2	0	1	253	439	691	1.25e-124	457	253	2586418	N/A	Frigidibacter sp. strain P111-L04pc 16S ribosomal RNA gene, partial sequence
ASV_1450	gi|2698019012|gb|PP479197.1|	99.209	253	2	0	1	253	376	628	1.25e-124	457	253	589035	N/A	Gemmobacter caeni strain R39 16S ribosomal RNA gene, partial sequence
ASV_1450	gi|1059433222|dbj|LC177124.1|	99.209	253	2	0	1	253	450	702	1.25e-124	457	253	1892305	N/A	Paracoccus sp. IRNB-279 gene for 16S ribosomal RNA, partial sequence, isolate: IRNB-279
ASV_1450	gi|220979587|emb|FM253115.1|	99.209	253	2	0	1	253	428	680	1.25e-124	457	253	77133;570013	N/A	Rhodobacter sp. JA431 partial 16S rRNA gene, type strain JA431T
ASV_1450	gi|187293506|emb|AM990716.1|	99.209	253	2	0	1	253	443	695	1.25e-124	457	253	523385	N/A	Rhodobacteraceae bacterium MOLA 449 partial 16S rRNA gene, culture collection MOLA:449
ASV_1450	gi|187293504|emb|AM990714.1|	99.209	253	2	0	1	253	472	724	1.25e-124	457	253	523375	N/A	Rhodobacter sp. MOLA 447 partial 16S rRNA gene, culture collection MOLA:447
ASV_1450	gi|187293492|emb|AM990702.1|	99.209	253	2	0	1	253	472	724	1.25e-124	457	253	523384	N/A	Rhodobacteraceae bacterium MOLA 435 partial 16S rRNA gene, culture collection MOLA:435
ASV_1450	gi|343202359|ref|NR_042645.1|	99.209	253	2	0	1	253	432	684	1.25e-124	457	253	453584	N/A	Rhodovulum kholense strain JA297 16S ribosomal RNA, partial sequence
ASV_1562	gi|2872331011|gb|PQ794819.1|	99.605	253	1	0	1	253	178	430	2.69e-126	462	253	77133;1869227	N/A	Uncultured bacterium clone OTU11 16S ribosomal RNA gene, partial sequence
ASV_1575	gi|356874590|dbj|AB529677.1|	99.605	253	1	0	1	253	338	590	2.69e-126	462	253	685826	N/A	Bacterium YO-33 gene for 16S ribosomal RNA, partial sequence
ASV_1576	gi|1845862607|gb|MT514499.1|	99.209	253	2	0	1	253	504	756	1.25e-124	457	253	239	N/A	Flavobacterium sp. strain MAHUQ-51 16S ribosomal RNA gene, partial sequence
ASV_1576	gi|1675235123|gb|MK999979.1|	99.209	253	2	0	1	253	466	718	1.25e-124	457	253	992289	N/A	Flavobacterium nitratireducens strain POL1 16S ribosomal RNA gene, partial sequence
ASV_1576	gi|1608424814|gb|MK757934.1|	99.209	253	2	0	1	253	489	741	1.25e-124	457	253	239	N/A	Flavobacterium sp. strain NBS10 16S ribosomal RNA gene, partial sequence
ASV_1576	gi|1523709463|gb|MK226319.1|	99.209	253	2	0	1	253	505	757	1.25e-124	457	253	992289	N/A	Flavobacterium nitratireducens strain IMCC34944 16S ribosomal RNA gene, partial sequence
ASV_1576	gi|1205046751|gb|MF289262.1|	99.209	253	2	0	1	253	414	666	1.25e-124	457	253	239	N/A	Flavobacterium sp. strain MMS16-B30 16S ribosomal RNA gene, partial sequence
ASV_1576	gi|2482055250|gb|CP121111.1|	99.209	253	2	0	1	253	38512	38764	1.25e-124	457	253	992289	N/A	Flavobacterium nitratireducens strain JCM 17678 chromosome, complete genome
ASV_1576	gi|566084978|ref|NR_108520.1|	99.209	253	2	0	1	253	466	718	1.25e-124	457	253	992289	N/A	Flavobacterium nitratireducens strain N1 16S ribosomal RNA, partial sequence
ASV_1584	gi|2843846397|gb|PQ552061.1|	99.605	253	1	0	1	253	1	253	2.69e-126	462	253	77133;1869227	N/A	Uncultured bacterium clone 989109_AL200_106403 16S ribosomal RNA gene, partial sequence
ASV_1715	gi|2946244378|gb|PV399788.1|	99.203	251	2	0	1	251	155	405	1.62e-123	453	253	77133;1869227	N/A	Uncultured bacterium clone ASV_221_(0.1087%) 16S ribosomal RNA gene, partial sequence
ASV_1843	gi|1855144259|gb|MT611250.1|	100.000	253	0	0	1	253	451	703	5.79e-128	468	253	51513	N/A	Agromyces sp. strain T96 16S ribosomal RNA gene, partial sequence
ASV_1843	gi|1825970130|gb|MT255052.1|	100.000	253	0	0	1	253	436	688	5.79e-128	468	253	51513	N/A	Agromyces sp. strain P12-30 16S ribosomal RNA gene, partial sequence
ASV_1843	gi|3063338239|gb|PX397432.1|	100.000	253	0	0	1	253	492	744	5.79e-128	468	253	1389020	N/A	Agromyces marinus strain 4HN05-56 16S ribosomal RNA gene, partial sequence
ASV_1843	gi|1810970938|gb|MT081296.1|	100.000	253	0	0	1	253	458	710	5.79e-128	468	253	41986	N/A	Agromyces mediolanus strain YA-7B 16S ribosomal RNA gene, partial sequence
ASV_1843	gi|1778000692|gb|MN726728.1|	100.000	253	0	0	1	253	484	736	5.79e-128	468	253	51513	N/A	Agromyces sp. strain 206445 16S ribosomal RNA gene, partial sequence
ASV_1843	gi|2979674970|gb|PV658894.1|	100.000	253	0	0	1	253	551	803	5.79e-128	468	253	51513	N/A	Agromyces sp. strain GXS1127 16S ribosomal RNA gene, partial sequence
ASV_1843	gi|2957952328|gb|PV538457.1|	100.000	253	0	0	1	253	541	793	5.79e-128	468	253	51513	N/A	Agromyces sp. strain GX1204 16S ribosomal RNA gene, partial sequence
ASV_1843	gi|1707431955|gb|MN199487.1|	100.000	253	0	0	1	253	379	631	5.79e-128	468	253	1817495	N/A	Agromyces binzhouensis strain 31 16S ribosomal RNA gene, partial sequence
ASV_1843	gi|2805779800|gb|PQ344125.1|	100.000	253	0	0	1	253	482	734	5.79e-128	468	253	766966	N/A	Agromyces arachidis strain SCK_820 16S ribosomal RNA gene, partial sequence
ASV_1843	gi|2733160513|gb|PP805938.1|	100.000	253	0	0	1	253	462	714	5.79e-128	468	253	51513	N/A	Agromyces sp. strain YLP-5 16S ribosomal RNA gene, partial sequence
ASV_1843	gi|2638458553|gb|PP024003.1|	100.000	253	0	0	1	253	451	703	5.79e-128	468	253	1817495	N/A	Agromyces binzhouensis strain M2 16S ribosomal RNA gene, partial sequence
ASV_1843	gi|2562379863|gb|OR429370.1|	100.000	253	0	0	1	253	462	714	5.79e-128	468	253	1858653	N/A	Agromyces mangrovi strain 23735 16S ribosomal RNA gene, partial sequence
ASV_1843	gi|2465742394|dbj|AP027734.1|	100.000	253	0	0	1	253	1431549	1431297	5.79e-128	468	253	1389020	N/A	Agromyces marinus NBRC 109019 DNA, complete genome
ASV_1843	gi|2307024704|gb|OP493225.1|	100.000	253	0	0	1	253	513	765	5.79e-128	468	253	3030835	N/A	Agromyces sp. strain H3Y2-19a 16S ribosomal RNA gene, partial sequence
ASV_1843	gi|2322557283|gb|OP739388.1|	100.000	253	0	0	1	253	425	677	5.79e-128	468	253	51513	N/A	Agromyces sp. strain CB303 16S ribosomal RNA gene, partial sequence
ASV_1843	gi|2322557280|gb|OP739385.1|	100.000	253	0	0	1	253	313	565	5.79e-128	468	253	51513	N/A	Agromyces sp. strain CB203 16S ribosomal RNA gene, partial sequence
ASV_1843	gi|2322557279|gb|OP739384.1|	100.000	253	0	0	1	253	418	670	5.79e-128	468	253	51513	N/A	Agromyces sp. strain CB202 16S ribosomal RNA gene, partial sequence
ASV_1843	gi|2321162925|gb|OP716214.1|	100.000	253	0	0	1	253	486	738	5.79e-128	468	253	51513	N/A	Agromyces sp. strain N1776 16S ribosomal RNA gene, partial sequence
ASV_1843	gi|2294996591|gb|OP364641.1|	100.000	253	0	0	1	253	477	729	5.79e-128	468	253	51513	N/A	Agromyces sp. strain MRHB1-134 16S ribosomal RNA gene, partial sequence
ASV_1843	gi|2294996580|gb|OP364630.1|	100.000	253	0	0	1	253	478	730	5.79e-128	468	253	51513	N/A	Agromyces sp. strain MRHB1-121 16S ribosomal RNA gene, partial sequence
ASV_1843	gi|2263780742|gb|ON911902.1|	100.000	253	0	0	1	253	491	743	5.79e-128	468	253	51513	N/A	Agromyces sp. strain H17E-10 16S ribosomal RNA gene, partial sequence
ASV_1843	gi|2221901293|gb|CP095042.1|	100.000	253	0	0	1	253	181599	181347	5.79e-128	468	253	2932244	N/A	Agromyces sp. H17E-10 chromosome, complete genome
ASV_1843	gi|2098514204|gb|OK236206.1|	100.000	253	0	0	1	253	461	713	5.79e-128	468	253	51513	N/A	Agromyces sp. strain 592 16S ribosomal RNA gene, partial sequence
ASV_1843	gi|2098514199|gb|OK236201.1|	100.000	253	0	0	1	253	462	714	5.79e-128	468	253	51513	N/A	Agromyces sp. strain 584 16S ribosomal RNA gene, partial sequence
ASV_1843	gi|2152694436|gb|OL583979.1|	100.000	253	0	0	1	253	499	751	5.79e-128	468	253	51513	N/A	Agromyces sp. strain S2-1-8 16S ribosomal RNA gene, partial sequence
ASV_1868	gi|2784290747|gb|PQ151696.1|	100.000	253	0	0	1	253	448	700	5.79e-128	468	253	492774	N/A	Rhizobium alamii strain AS32 16S ribosomal RNA gene, partial sequence
ASV_1868	gi|3012972929|gb|PV874783.1|	100.000	253	0	0	1	253	91	343	5.79e-128	468	253	391	N/A	Rhizobium sp. strain Bernburg_DiControl_Isolate_108-15 16S ribosomal RNA gene, partial sequence
ASV_1868	gi|2837941249|gb|PQ497964.1|	100.000	253	0	0	1	253	374	626	5.79e-128	468	253	391	N/A	Rhizobium sp. strain SlS28 16S ribosomal RNA gene, partial sequence
ASV_1868	gi|2913189259|gb|CP180586.1|	100.000	253	0	0	1	253	3264995	3264743	5.79e-128	468	253	3389872	N/A	Rhizobium sp. ZK1 chromosome 1, complete sequence
ASV_1868	gi|2873079438|gb|PQ803796.1|	100.000	253	0	0	1	253	437	689	5.79e-128	468	253	391	N/A	Rhizobium sp. strain ZK1 16S ribosomal RNA gene, partial sequence
ASV_1868	gi|2740069998|gb|PP874729.1|	100.000	253	0	0	1	253	417	669	5.79e-128	468	253	492774	N/A	Rhizobium alamii strain WBK1 16S ribosomal RNA gene, partial sequence
ASV_1868	gi|2740069995|gb|PP874726.1|	100.000	253	0	0	1	253	420	672	5.79e-128	468	253	492774	N/A	Rhizobium alamii strain L2B2483c 16S ribosomal RNA gene, partial sequence
ASV_1868	gi|2739485227|gb|PP869078.1|	100.000	253	0	0	1	253	450	702	5.79e-128	468	253	1913961	N/A	Rhizobiaceae bacterium strain KIS69-18 16S ribosomal RNA gene, partial sequence
ASV_1868	gi|2702916311|gb|PP529730.1|	100.000	253	0	0	1	253	387	639	5.79e-128	468	253	492774	N/A	Rhizobium alamii strain LC14 16S ribosomal RNA gene, partial sequence
ASV_1868	gi|2702916310|gb|PP529729.1|	100.000	253	0	0	1	253	370	622	5.79e-128	468	253	492774	N/A	Rhizobium alamii strain LC13 16S ribosomal RNA gene, partial sequence
ASV_1868	gi|2699406786|gb|PP494579.1|	100.000	253	0	0	1	253	441	693	5.79e-128	468	253	492774	N/A	Rhizobium alamii strain HX37 16S ribosomal RNA gene, partial sequence
ASV_1868	gi|2699406784|gb|PP494577.1|	100.000	253	0	0	1	253	433	685	5.79e-128	468	253	50338	N/A	Rhizobium sullae strain HX29 16S ribosomal RNA gene, partial sequence
ASV_1868	gi|2689334509|gb|PP411538.1|	100.000	253	0	0	1	253	353	605	5.79e-128	468	253	335017	N/A	Rhizobium mesosinicum strain IRAMC:0168 16S ribosomal RNA gene, partial sequence
ASV_1868	gi|2647494078|gb|PP111662.1|	100.000	253	0	0	1	253	456	708	5.79e-128	468	253	492774	N/A	Rhizobium alamii strain CPO_E3-20 16S ribosomal RNA gene, partial sequence
ASV_1868	gi|2638789365|gb|PP029394.1|	100.000	253	0	0	1	253	413	665	5.79e-128	468	253	492774	N/A	Rhizobium alamii strain RCA33 16S ribosomal RNA gene, partial sequence
ASV_1868	gi|2611871110|gb|OR754800.1|	100.000	253	0	0	1	253	419	671	5.79e-128	468	253	492774	N/A	Rhizobium alamii strain PvR117 16S ribosomal RNA gene, partial sequence
ASV_1868	gi|2611871046|gb|OR754772.1|	100.000	253	0	0	1	253	414	666	5.79e-128	468	253	492774	N/A	Rhizobium alamii strain PvR072 16S ribosomal RNA gene, partial sequence
ASV_1868	gi|2591095535|gb|OR648175.1|	100.000	253	0	0	1	253	391	643	5.79e-128	468	253	391	N/A	Rhizobium sp. strain EB7 16S ribosomal RNA gene, partial sequence
ASV_1868	gi|2591094111|gb|OR648115.1|	100.000	253	0	0	1	253	379	631	5.79e-128	468	253	391	N/A	Rhizobium sp. strain EB4 16S ribosomal RNA gene, partial sequence
ASV_1868	gi|2563221393|gb|OR447587.1|	100.000	253	0	0	1	253	385	637	5.79e-128	468	253	492774	N/A	Rhizobium alamii strain WNB13 16S ribosomal RNA gene, partial sequence
ASV_1868	gi|2563221392|gb|OR447586.1|	100.000	253	0	0	1	253	405	657	5.79e-128	468	253	492774	N/A	Rhizobium alamii strain WNB12 16S ribosomal RNA gene, partial sequence
ASV_1868	gi|2425865816|gb|OQ236358.1|	100.000	253	0	0	1	253	468	720	5.79e-128	468	253	56730	N/A	Rhizobium gallicum strain RL00701 16S ribosomal RNA gene, partial sequence
ASV_1868	gi|2425865802|gb|OQ236344.1|	100.000	253	0	0	1	253	468	720	5.79e-128	468	253	56730	N/A	Rhizobium gallicum strain RS2020 16S ribosomal RNA gene, partial sequence
ASV_1868	gi|2425865794|gb|OQ236336.1|	100.000	253	0	0	1	253	469	721	5.79e-128	468	253	56730	N/A	Rhizobium gallicum strain RT00801 16S ribosomal RNA gene, partial sequence
ASV_1868	gi|2449303661|gb|OQ509763.1|	100.000	253	0	0	1	253	8	260	5.79e-128	468	253	335017	N/A	Rhizobium mesosinicum strain MYC-9D 16S ribosomal RNA gene, partial sequence
ASV_1916	gi|2872330490|gb|PQ794298.1|	99.605	253	1	0	1	253	179	431	2.69e-126	462	253	77133;1869227	N/A	Uncultured bacterium clone OTU125 16S ribosomal RNA gene, partial sequence
ASV_2031	gi|1150392604|gb|KY176965.1|	99.209	253	2	0	1	253	487	739	1.25e-124	457	253	65475	N/A	Sporichthya sp. strain S708 16S ribosomal RNA gene, partial sequence
ASV_2047	gi|3048840025|dbj|AP043665.1|	100.000	253	0	0	1	253	3530739	3530487	5.79e-128	468	253	182220	N/A	Mycolicibacterium murale SRL2023-035 DNA, complete genome
ASV_2047	gi|3023463124|gb|PV936635.1|	100.000	253	0	0	1	253	449	701	5.79e-128	468	253	1804	N/A	Mycolicibacterium gilvum strain PD-6 16S ribosomal RNA gene, partial sequence
ASV_2047	gi|3023463118|gb|PV936632.1|	100.000	253	0	0	1	253	431	683	5.79e-128	468	253	59750	N/A	Mycolicibacterium wolinskyi strain PD-3 16S ribosomal RNA gene, partial sequence
ASV_2047	gi|2961957204|gb|PV570220.1|	100.000	253	0	0	1	253	419	671	5.79e-128	468	253	39695	N/A	Mycolicibacterium tokaiense strain BM58 16S ribosomal RNA gene, partial sequence
ASV_2047	gi|2952554774|gb|PV453473.1|	100.000	253	0	0	1	253	495	747	5.79e-128	468	253	2320850	N/A	Mycolicibacterium sp. strain KR2-40 16S ribosomal RNA gene, partial sequence
ASV_2047	gi|2952554626|gb|PV453275.1|	100.000	253	0	0	1	253	508	760	5.79e-128	468	253	2320850	N/A	Mycolicibacterium sp. strain CN2-179A 16S ribosomal RNA gene, partial sequence
ASV_2047	gi|2952554623|gb|PV453272.1|	100.000	253	0	0	1	253	487	739	5.79e-128	468	253	2320850	N/A	Mycolicibacterium sp. strain CN2-143 16S ribosomal RNA gene, partial sequence
ASV_2047	gi|2950574030|gb|PV449581.1|	100.000	253	0	0	1	253	495	747	5.79e-128	468	253	2320850	N/A	Mycolicibacterium sp. strain VNQ15 16S ribosomal RNA gene, partial sequence
ASV_2047	gi|2947654624|gb|CP185960.1|	100.000	253	0	0	1	253	2101611	2101863	5.79e-128	468	253	3410264	N/A	Mycolicibacterium wolinskyi str. Jessa 2025 chromosome, complete genome
ASV_2047	gi|2928944169|gb|PV276919.1|	100.000	253	0	0	1	253	510	762	5.79e-128	468	253	1785	N/A	Mycobacterium sp. strain UGA15 16S ribosomal RNA gene, partial sequence
ASV_2047	gi|2677126362|gb|PP350498.1|	100.000	253	0	0	1	253	442	694	5.79e-128	468	253	258533	N/A	Mycolicibacterium cosmeticum strain G4R23 16S ribosomal RNA gene, partial sequence
ASV_2047	gi|2905364882|gb|PV083061.1|	100.000	253	0	0	1	253	411	663	5.79e-128	468	253	258505	N/A	Mycolicibacterium fluoranthenivorans strain H-804 16S ribosomal RNA gene, partial sequence
ASV_2047	gi|2665554414|gb|PP237316.1|	100.000	253	0	0	1	253	143	395	5.79e-128	468	253	258533	N/A	Mycolicibacterium cosmeticum strain RS01/19-154NF 16S ribosomal RNA gene, partial sequence
ASV_2047	gi|2747349704|gb|PP949664.1|	100.000	253	0	0	1	253	429	681	5.79e-128	468	253	2320850	N/A	Mycolicibacterium sp. strain YC84 16S ribosomal RNA gene, partial sequence
ASV_2047	gi|2844709696|gb|PQ560734.1|	100.000	253	0	0	1	253	447	699	5.79e-128	468	253	1791	N/A	Mycolicibacterium aurum strain XIEG-2R44 16S ribosomal RNA gene, partial sequence
ASV_2047	gi|2844709686|gb|PQ560724.1|	100.000	253	0	0	1	253	437	689	5.79e-128	468	253	912594	N/A	Mycolicibacterium iranicum strain XIEG-2R23 16S ribosomal RNA gene, partial sequence
ASV_2047	gi|2843851120|gb|PQ553010.1|	100.000	253	0	0	1	253	508	760	5.79e-128	468	253	1785	N/A	Mycobacterium sp. strain SMC-4 16S ribosomal RNA gene, partial sequence
ASV_2047	gi|2782419795|gb|PQ127017.1|	100.000	253	0	0	1	253	486	738	5.79e-128	468	253	1785	N/A	Mycobacterium sp. strain SLQ-1 16S ribosomal RNA gene, partial sequence
ASV_2047	gi|2780841858|gb|PQ112206.1|	100.000	253	0	0	1	253	417	669	5.79e-128	468	253	1785	N/A	Mycobacterium sp. strain n361 16S ribosomal RNA gene, partial sequence
ASV_2047	gi|2780841856|gb|PQ112204.1|	100.000	253	0	0	1	253	417	669	5.79e-128	468	253	1785	N/A	Mycobacterium sp. strain n360 16S ribosomal RNA gene, partial sequence
ASV_2047	gi|2710388762|gb|PP587414.1|	100.000	253	0	0	1	253	477	729	5.79e-128	468	253	1785	N/A	Mycobacterium sp. strain 9a-12a 16S ribosomal RNA gene, partial sequence
ASV_2047	gi|2720819710|gb|PP716958.1|	100.000	253	0	0	1	253	447	699	5.79e-128	468	253	1785	N/A	Mycobacterium sp. strain RTM5-5 16S ribosomal RNA gene, partial sequence
ASV_2047	gi|2715066979|gb|PP621855.1|	100.000	253	0	0	1	253	433	685	5.79e-128	468	253	228230	N/A	Mycolicibacterium canariasense strain HM6 16S ribosomal RNA gene, partial sequence
ASV_2047	gi|2700707166|gb|PP504399.1|	100.000	253	0	0	1	253	413	665	5.79e-128	468	253	370524	N/A	Mycolicibacterium pallens strain FP65 16S ribosomal RNA gene, partial sequence
ASV_2047	gi|2679199919|gb|PP380081.1|	100.000	253	0	0	1	253	452	704	5.79e-128	468	253	2320850	N/A	Mycolicibacterium sp. strain YIM 152319 16S ribosomal RNA gene, partial sequence
ASV_2091	gi|2946244314|gb|PV399724.1|	99.602	251	1	0	1	251	177	427	3.48e-125	459	253	1869227	N/A	Bacterium strain ASV_947_(0.1295%) 16S ribosomal RNA gene, partial sequence
ASV_2171	gi|2872330458|gb|PQ794266.1|	100.000	254	0	0	1	254	153	406	1.62e-128	470	254	77133;1869227	N/A	Uncultured bacterium clone OTU1076 16S ribosomal RNA gene, partial sequence
ASV_2200	gi|2363085386|ref|NR_180941.1|	100.000	253	0	0	1	253	502	754	5.79e-128	468	253	2728846	N/A	Massilia polaris strain RP-1-19 16S ribosomal RNA, partial sequence
ASV_2200	gi|2363084882|ref|NR_180689.1|	100.000	253	0	0	1	253	514	766	5.79e-128	468	253	2728846	N/A	Massilia polaris strain RP-1-19 16S ribosomal RNA, partial sequence
ASV_2200	gi|2811755524|gb|PQ395082.1|	100.000	253	0	0	1	253	445	697	5.79e-128	468	253	1882437	N/A	Massilia sp. strain S5_C1_27 16S ribosomal RNA gene, partial sequence
ASV_2200	gi|2691563383|gb|PP425922.1|	100.000	253	0	0	1	253	468	720	5.79e-128	468	253	1886785	N/A	Massilia agri strain LAB5 16S ribosomal RNA gene, partial sequence
ASV_2200	gi|2640698895|gb|PP049715.1|	100.000	253	0	0	1	253	420	672	5.79e-128	468	253	2728846	N/A	Massilia polaris strain N179 16S ribosomal RNA gene, partial sequence
ASV_2200	gi|2618371363|gb|OR777952.1|	100.000	253	0	0	1	253	497	749	5.79e-128	468	253	1485217	N/A	Massilia eurypsychrophila strain 3R4 16S ribosomal RNA gene, partial sequence
ASV_2200	gi|2618371361|gb|OR777950.1|	100.000	253	0	0	1	253	497	749	5.79e-128	468	253	2792854	N/A	Massilia soli strain 3R28 16S ribosomal RNA gene, partial sequence
ASV_2200	gi|2533487649|gb|OR253392.1|	100.000	253	0	0	1	253	471	723	5.79e-128	468	253	544910	N/A	Massilia niabensis strain OCA-31 16S ribosomal RNA gene, partial sequence
ASV_2200	gi|2533487645|gb|OR253388.1|	100.000	253	0	0	1	253	471	723	5.79e-128	468	253	1485217	N/A	Massilia eurypsychrophila strain OCA-20 16S ribosomal RNA gene, partial sequence
